LogID,UserID,FeatureAccessed,MinuteSpent,LogDate
LOG_user_0915_31,user_0915,User Management,44,2025-11-18
LOG_user_0915_32,user_0915,Dashboard,34,2025-08-02
LOG_user_0915_33,user_0915,User Management,39,2025-06-29
LOG_user_0915_34,user_0915,Export Reports,54,2025-06-19
LOG_user_0915_35,user_0915,Dashboard,19,2025-11-04
LOG_user_0915_36,user_0915,User Management,38,2025-06-19
LOG_user_0915_37,user_0915,User Management,17,2025-04-28
LOG_user_0915_38,user_0915,API Integrations,39,2025-02-05
LOG_user_0915_39,user_0915,API Integrations,16,2025-08-13
LOG_user_0915_40,user_0915,API Integrations,19,2025-12-07
LOG_user_0915_41,user_0915,Dashboard,4,2025-01-31
LOG_user_0915_42,user_0915,User Management,35,2025-08-15
LOG_user_0915_43,user_0915,Export Reports,15,2025-08-08
LOG_user_0915_44,user_0915,Export Reports,54,2025-08-05
LOG_user_0915_46,user_0915,API Integrations,59,2025-09-30
LOG_user_0915_47,user_0915,User Management,27,2025-12-28
LOG_user_0915_48,user_0915,User Management,23,2025-02-12
LOG_user_0915_49,user_0915,API Integrations,4,2025-09-15
LOG_user_0916_0,user_0916,Dashboard,14,2025-09-22
LOG_user_0916_2,user_0916,User Management,1,2025-05-30
LOG_user_0916_3,user_0916,User Management,29,2025-10-01
LOG_user_0916_5,user_0916,API Integrations,59,2025-10-31
LOG_user_0916_6,user_0916,Export Reports,31,2025-06-03
LOG_user_0916_7,user_0916,Export Reports,44,2025-09-25
LOG_user_0916_8,user_0916,Dashboard,59,2025-12-08
LOG_user_0916_9,user_0916,Dashboard,20,2025-11-30
LOG_user_0916_10,user_0916,Dashboard,42,2025-06-19
LOG_user_0916_11,user_0916,Dashboard,58,2025-09-26
LOG_user_0916_13,user_0916,API Integrations,31,2025-08-14
LOG_user_0916_15,user_0916,User Management,43,2025-10-14
LOG_user_0916_17,user_0916,API Integrations,2,2025-12-18
LOG_user_0916_18,user_0916,User Management,2,2025-12-05
LOG_user_0916_19,user_0916,API Integrations,24,2025-09-29
LOG_user_0916_20,user_0916,Dashboard,31,2025-10-21
LOG_user_0916_22,user_0916,Dashboard,53,2025-09-02
LOG_user_0916_23,user_0916,API Integrations,37,2025-07-03
LOG_user_0916_25,user_0916,Dashboard,54,2025-09-01
LOG_user_0916_26,user_0916,User Management,49,2025-09-26
LOG_user_0916_27,user_0916,User Management,39,2025-07-27
LOG_user_0916_29,user_0916,Export Reports,58,2025-11-16
LOG_user_0916_31,user_0916,User Management,23,2025-07-29
LOG_user_0916_34,user_0916,Dashboard,21,2025-09-16
LOG_user_0916_35,user_0916,Dashboard,20,2025-06-28
LOG_user_0916_36,user_0916,Export Reports,52,2025-11-27
LOG_user_0916_37,user_0916,Dashboard,2,2025-11-15
LOG_user_0916_40,user_0916,Dashboard,12,2025-08-25
LOG_user_0916_42,user_0916,Export Reports,31,2025-07-29
LOG_user_0916_43,user_0916,Dashboard,20,2025-08-02
LOG_user_0916_44,user_0916,Dashboard,10,2025-12-06
LOG_user_0916_46,user_0916,User Management,35,2025-07-25
LOG_user_0916_49,user_0916,API Integrations,50,2025-10-22
LOG_user_0916_50,user_0916,API Integrations,41,2025-06-13
LOG_user_0916_51,user_0916,API Integrations,4,2025-08-21
LOG_user_0916_52,user_0916,Export Reports,13,2025-11-25
LOG_user_0916_53,user_0916,API Integrations,20,2025-09-18
LOG_user_0916_54,user_0916,Export Reports,34,2025-09-15
LOG_user_0916_55,user_0916,Export Reports,9,2025-09-19
LOG_user_0916_56,user_0916,Export Reports,27,2025-08-26
LOG_user_0916_57,user_0916,Export Reports,38,2025-10-08
LOG_user_0916_58,user_0916,API Integrations,49,2025-06-27
LOG_user_0916_59,user_0916,Dashboard,44,2025-11-04
LOG_user_0916_60,user_0916,Dashboard,3,2025-07-11
LOG_user_0916_61,user_0916,API Integrations,6,2025-11-20
LOG_user_0916_62,user_0916,API Integrations,13,2025-06-09
LOG_user_0916_64,user_0916,Export Reports,54,2025-12-03
LOG_user_0916_65,user_0916,Export Reports,47,2025-12-24
LOG_user_0916_66,user_0916,Export Reports,34,2025-09-26
LOG_user_0916_67,user_0916,User Management,41,2025-06-30
LOG_user_0916_69,user_0916,Export Reports,12,2025-09-24
LOG_user_0916_70,user_0916,Dashboard,20,2025-09-11
LOG_user_0916_72,user_0916,Export Reports,4,2025-11-23
LOG_user_0916_73,user_0916,User Management,34,2025-06-20
LOG_user_0916_74,user_0916,Export Reports,7,2025-09-18
LOG_user_0916_76,user_0916,User Management,18,2025-07-03
LOG_user_0916_77,user_0916,Export Reports,58,2025-07-18
LOG_user_0916_78,user_0916,API Integrations,8,2025-11-09
LOG_user_0916_79,user_0916,API Integrations,41,2025-12-11
LOG_user_0916_80,user_0916,User Management,29,2025-10-05
LOG_user_0916_81,user_0916,User Management,15,2025-06-07
LOG_user_0916_82,user_0916,API Integrations,55,2025-11-19
LOG_user_0916_87,user_0916,Export Reports,10,2025-09-14
LOG_user_0916_89,user_0916,Dashboard,6,2025-07-10
LOG_user_0916_91,user_0916,Export Reports,27,2025-09-04
LOG_user_0916_93,user_0916,API Integrations,25,2025-08-08
LOG_user_0916_94,user_0916,API Integrations,46,2025-06-17
LOG_user_0916_95,user_0916,API Integrations,11,2025-11-01
LOG_user_0916_96,user_0916,User Management,25,2025-05-30
LOG_user_0916_97,user_0916,Export Reports,5,2025-09-17
LOG_user_0916_98,user_0916,User Management,21,2025-09-09
LOG_user_0916_99,user_0916,API Integrations,34,2025-09-15
LOG_user_0916_101,user_0916,Dashboard,17,2025-08-11
LOG_user_0916_106,user_0916,Dashboard,6,2025-07-09
LOG_user_0916_107,user_0916,API Integrations,38,2025-09-13
LOG_user_0916_108,user_0916,API Integrations,4,2025-09-27
LOG_user_0916_109,user_0916,User Management,28,2025-08-04
LOG_user_0916_113,user_0916,User Management,32,2025-10-25
LOG_user_0916_115,user_0916,API Integrations,53,2025-10-21
LOG_user_0916_116,user_0916,Export Reports,12,2025-12-22
LOG_user_0916_117,user_0916,API Integrations,43,2025-05-25
LOG_user_0916_118,user_0916,User Management,22,2025-06-16
LOG_user_0916_119,user_0916,Export Reports,59,2025-11-17
LOG_user_0916_120,user_0916,Dashboard,32,2025-11-04
LOG_user_0916_121,user_0916,API Integrations,46,2025-12-21
LOG_user_0916_122,user_0916,Dashboard,49,2025-10-16
LOG_user_0916_125,user_0916,Export Reports,24,2025-09-15
LOG_user_0916_126,user_0916,Export Reports,19,2025-07-20
LOG_user_0916_127,user_0916,API Integrations,45,2025-09-16
LOG_user_0916_128,user_0916,User Management,32,2025-09-16
LOG_user_0916_129,user_0916,User Management,32,2025-10-24
LOG_user_0916_130,user_0916,API Integrations,2,2025-05-28
LOG_user_0916_131,user_0916,User Management,36,2025-12-09
LOG_user_0916_132,user_0916,Dashboard,17,2025-11-28
LOG_user_0916_133,user_0916,API Integrations,59,2025-08-18
LOG_user_0916_134,user_0916,API Integrations,14,2025-09-05
LOG_user_0916_139,user_0916,Dashboard,56,2025-12-16
LOG_user_0917_0,user_0917,Dashboard,8,2025-01-27
LOG_user_0917_1,user_0917,Export Reports,10,2025-06-26
LOG_user_0917_2,user_0917,Export Reports,45,2025-11-24
LOG_user_0917_3,user_0917,API Integrations,48,2025-10-08
LOG_user_0917_4,user_0917,API Integrations,55,2025-11-13
LOG_user_0917_5,user_0917,User Management,52,2025-01-22
LOG_user_0917_7,user_0917,Dashboard,46,2025-11-27
LOG_user_0917_8,user_0917,Dashboard,18,2025-03-09
LOG_user_0917_9,user_0917,API Integrations,4,2025-03-21
LOG_user_0917_10,user_0917,API Integrations,2,2025-06-04
LOG_user_0917_11,user_0917,Export Reports,33,2025-08-04
LOG_user_0917_12,user_0917,Export Reports,20,2025-09-21
LOG_user_0917_13,user_0917,Dashboard,20,2025-11-29
LOG_user_0917_14,user_0917,Export Reports,49,2025-02-05
LOG_user_0917_15,user_0917,Dashboard,29,2025-04-23
LOG_user_0917_16,user_0917,User Management,59,2025-06-10
LOG_user_0917_17,user_0917,Dashboard,38,2025-05-20
LOG_user_0917_18,user_0917,Dashboard,14,2025-04-09
LOG_user_0917_19,user_0917,API Integrations,23,2025-03-16
LOG_user_0917_20,user_0917,Export Reports,32,2025-04-03
LOG_user_0917_21,user_0917,Dashboard,20,2025-02-23
LOG_user_0917_22,user_0917,User Management,24,2025-07-31
LOG_user_0917_23,user_0917,API Integrations,32,2025-11-10
LOG_user_0917_24,user_0917,User Management,12,2025-05-27
LOG_user_0917_25,user_0917,API Integrations,45,2025-05-04
LOG_user_0917_26,user_0917,User Management,46,2025-05-24
LOG_user_0917_27,user_0917,User Management,16,2025-07-20
LOG_user_0917_28,user_0917,Export Reports,52,2025-02-21
LOG_user_0917_29,user_0917,Export Reports,43,2025-10-22
LOG_user_0917_30,user_0917,Dashboard,32,2025-01-13
LOG_user_0917_31,user_0917,API Integrations,4,2025-08-03
LOG_user_0917_32,user_0917,User Management,28,2025-05-22
LOG_user_0917_33,user_0917,Dashboard,43,2025-11-18
LOG_user_0917_34,user_0917,Export Reports,9,2025-07-28
LOG_user_0917_35,user_0917,API Integrations,35,2025-01-15
LOG_user_0917_36,user_0917,User Management,16,2025-05-27
LOG_user_0917_37,user_0917,API Integrations,50,2025-12-26
LOG_user_0917_38,user_0917,User Management,20,2025-10-08
LOG_user_0917_39,user_0917,User Management,4,2025-07-04
LOG_user_0917_40,user_0917,User Management,22,2025-06-13
LOG_user_0917_41,user_0917,Export Reports,44,2025-07-19
LOG_user_0917_42,user_0917,Dashboard,57,2025-07-19
LOG_user_0917_45,user_0917,Dashboard,24,2025-06-21
LOG_user_0918_2,user_0918,Export Reports,28,2025-11-04
LOG_user_0918_7,user_0918,API Integrations,38,2025-09-27
LOG_user_0918_8,user_0918,API Integrations,37,2025-11-21
LOG_user_0918_10,user_0918,API Integrations,10,2025-08-02
LOG_user_0918_12,user_0918,Export Reports,4,2025-08-19
LOG_user_0918_13,user_0918,Export Reports,18,2025-11-16
LOG_user_0918_15,user_0918,API Integrations,44,2025-12-06
LOG_user_0918_19,user_0918,Export Reports,16,2025-10-04
LOG_user_0918_21,user_0918,Export Reports,52,2025-12-26
LOG_user_0918_24,user_0918,Dashboard,1,2025-11-08
LOG_user_0918_25,user_0918,API Integrations,24,2025-08-15
LOG_user_0918_27,user_0918,User Management,11,2025-09-07
LOG_user_0918_28,user_0918,User Management,33,2025-08-29
LOG_user_0918_31,user_0918,User Management,47,2025-08-20
LOG_user_0918_34,user_0918,Dashboard,16,2025-12-01
LOG_user_0918_35,user_0918,API Integrations,38,2025-08-30
LOG_user_0918_36,user_0918,Dashboard,57,2025-08-17
LOG_user_0918_37,user_0918,Dashboard,23,2025-12-15
LOG_user_0918_38,user_0918,Dashboard,55,2025-08-18
LOG_user_0918_46,user_0918,User Management,18,2025-12-07
LOG_user_0918_48,user_0918,Dashboard,27,2025-08-23
LOG_user_0918_49,user_0918,Dashboard,39,2025-12-20
LOG_user_0919_0,user_0919,User Management,18,2025-02-05
LOG_user_0919_1,user_0919,Dashboard,3,2025-03-18
LOG_user_0919_2,user_0919,API Integrations,30,2025-02-13
LOG_user_0919_3,user_0919,API Integrations,18,2025-01-27
LOG_user_0919_4,user_0919,User Management,10,2025-02-28
LOG_user_0919_5,user_0919,User Management,8,2025-03-08
LOG_user_0919_6,user_0919,Dashboard,28,2025-03-07
LOG_user_0919_7,user_0919,Dashboard,17,2025-03-22
LOG_user_0919_8,user_0919,API Integrations,19,2025-02-06
LOG_user_0919_9,user_0919,API Integrations,53,2025-03-11
LOG_user_0919_10,user_0919,API Integrations,59,2025-03-14
LOG_user_0919_11,user_0919,API Integrations,33,2025-03-02
LOG_user_0919_12,user_0919,User Management,1,2025-02-05
LOG_user_0920_1,user_0920,API Integrations,56,2025-04-18
LOG_user_0920_2,user_0920,Export Reports,37,2025-09-30
LOG_user_0920_3,user_0920,API Integrations,2,2025-08-09
LOG_user_0920_4,user_0920,API Integrations,3,2025-11-20
LOG_user_0920_5,user_0920,Dashboard,22,2025-03-11
LOG_user_0920_6,user_0920,Dashboard,12,2025-03-22
LOG_user_0920_7,user_0920,User Management,4,2025-08-28
LOG_user_0920_8,user_0920,Dashboard,37,2025-11-25
LOG_user_0920_9,user_0920,Export Reports,39,2025-04-15
LOG_user_0920_10,user_0920,User Management,27,2025-03-28
LOG_user_0920_11,user_0920,API Integrations,20,2025-08-07
LOG_user_0920_12,user_0920,Export Reports,53,2025-06-22
LOG_user_0920_14,user_0920,Dashboard,50,2025-09-27
LOG_user_0920_15,user_0920,API Integrations,12,2025-10-11
LOG_user_0920_16,user_0920,Dashboard,6,2025-05-08
LOG_user_0920_17,user_0920,Export Reports,18,2025-07-13
LOG_user_0920_18,user_0920,API Integrations,42,2025-06-06
LOG_user_0920_19,user_0920,User Management,8,2025-11-15
LOG_user_0920_20,user_0920,User Management,56,2025-07-27
LOG_user_0920_21,user_0920,Export Reports,55,2025-09-20
LOG_user_0920_22,user_0920,User Management,3,2025-06-20
LOG_user_0920_23,user_0920,Dashboard,12,2025-10-17
LOG_user_0920_24,user_0920,API Integrations,13,2025-09-21
LOG_user_0920_25,user_0920,API Integrations,22,2025-09-10
LOG_user_0920_26,user_0920,Export Reports,56,2025-06-22
LOG_user_0920_27,user_0920,User Management,11,2025-04-14
LOG_user_0920_28,user_0920,User Management,11,2025-03-17
LOG_user_0920_29,user_0920,API Integrations,7,2025-04-21
LOG_user_0920_30,user_0920,Dashboard,7,2025-08-15
LOG_user_0920_32,user_0920,Export Reports,24,2025-06-04
LOG_user_0920_33,user_0920,Dashboard,27,2025-10-26
LOG_user_0920_34,user_0920,Export Reports,7,2025-04-22
LOG_user_0920_35,user_0920,Export Reports,41,2025-10-13
LOG_user_0920_36,user_0920,Export Reports,11,2025-07-17
LOG_user_0920_37,user_0920,Export Reports,46,2025-04-08
LOG_user_0920_38,user_0920,Export Reports,21,2025-03-12
LOG_user_0920_40,user_0920,User Management,24,2025-09-04
LOG_user_0920_41,user_0920,API Integrations,46,2025-07-17
LOG_user_0920_42,user_0920,Export Reports,10,2025-10-17
LOG_user_0920_43,user_0920,Dashboard,20,2025-07-25
LOG_user_0920_44,user_0920,API Integrations,35,2025-11-01
LOG_user_0920_45,user_0920,Export Reports,3,2025-04-04
LOG_user_0920_46,user_0920,API Integrations,45,2025-10-07
LOG_user_0920_47,user_0920,User Management,44,2025-06-01
LOG_user_0920_48,user_0920,User Management,28,2025-11-10
LOG_user_0920_49,user_0920,Export Reports,47,2025-03-30
LOG_user_0920_50,user_0920,API Integrations,3,2025-09-24
LOG_user_0921_0,user_0921,API Integrations,14,2025-09-01
LOG_user_0921_1,user_0921,Export Reports,6,2025-09-15
LOG_user_0921_2,user_0921,Export Reports,4,2025-04-15
LOG_user_0921_3,user_0921,User Management,58,2025-08-30
LOG_user_0921_5,user_0921,API Integrations,2,2025-05-03
LOG_user_0921_6,user_0921,API Integrations,13,2025-10-05
LOG_user_0921_7,user_0921,Dashboard,19,2025-10-20
LOG_user_0921_9,user_0921,API Integrations,10,2025-07-24
LOG_user_0921_10,user_0921,API Integrations,6,2025-12-29
LOG_user_0921_11,user_0921,User Management,21,2025-10-24
LOG_user_0921_12,user_0921,API Integrations,50,2025-07-27
LOG_user_0921_13,user_0921,API Integrations,45,2025-08-21
LOG_user_0921_14,user_0921,User Management,34,2025-06-27
LOG_user_0921_15,user_0921,API Integrations,10,2025-12-27
LOG_user_0921_16,user_0921,Export Reports,25,2025-09-25
LOG_user_0921_17,user_0921,User Management,1,2025-07-01
LOG_user_0921_18,user_0921,User Management,13,2025-10-11
LOG_user_0921_19,user_0921,Dashboard,55,2025-12-07
LOG_user_0921_21,user_0921,Dashboard,27,2025-08-13
LOG_user_0921_22,user_0921,Dashboard,12,2025-05-29
LOG_user_0921_26,user_0921,User Management,22,2025-08-03
LOG_user_0921_27,user_0921,API Integrations,19,2025-06-18
LOG_user_0921_28,user_0921,Export Reports,50,2025-11-02
LOG_user_0921_29,user_0921,Export Reports,27,2025-08-24
LOG_user_0921_30,user_0921,Export Reports,39,2025-08-16
LOG_user_0921_31,user_0921,Dashboard,4,2025-08-09
LOG_user_0921_32,user_0921,Export Reports,26,2025-05-17
LOG_user_0921_33,user_0921,Dashboard,32,2025-12-09
LOG_user_0921_36,user_0921,Export Reports,28,2025-11-03
LOG_user_0921_37,user_0921,User Management,39,2025-08-22
LOG_user_0921_38,user_0921,Export Reports,58,2025-08-17
LOG_user_0921_39,user_0921,Export Reports,32,2025-08-03
LOG_user_0921_40,user_0921,Export Reports,14,2025-07-25
LOG_user_0921_41,user_0921,Export Reports,23,2025-09-21
LOG_user_0921_42,user_0921,Export Reports,2,2025-07-31
LOG_user_0921_43,user_0921,Dashboard,54,2025-08-27
LOG_user_0921_44,user_0921,Dashboard,23,2025-09-03
LOG_user_0921_45,user_0921,Export Reports,56,2025-06-24
LOG_user_0921_46,user_0921,Export Reports,52,2025-08-30
LOG_user_0921_47,user_0921,User Management,43,2025-03-23
LOG_user_0921_48,user_0921,User Management,22,2025-11-04
LOG_user_0921_49,user_0921,API Integrations,16,2025-06-22
LOG_user_0921_50,user_0921,API Integrations,33,2025-09-10
LOG_user_0921_51,user_0921,User Management,25,2025-04-16
LOG_user_0921_52,user_0921,API Integrations,39,2025-08-23
LOG_user_0921_53,user_0921,API Integrations,6,2025-03-19
LOG_user_0921_54,user_0921,User Management,54,2025-10-31
LOG_user_0921_57,user_0921,Dashboard,56,2025-10-12
LOG_user_0921_58,user_0921,User Management,59,2025-10-31
LOG_user_0921_59,user_0921,Dashboard,41,2025-08-29
LOG_user_0921_60,user_0921,Export Reports,23,2025-06-03
LOG_user_0921_61,user_0921,User Management,1,2025-04-12
LOG_user_0921_62,user_0921,Dashboard,18,2025-10-09
LOG_user_0921_63,user_0921,User Management,4,2025-11-25
LOG_user_0921_64,user_0921,Export Reports,10,2025-10-05
LOG_user_0921_65,user_0921,Export Reports,43,2025-08-21
LOG_user_0921_66,user_0921,API Integrations,44,2025-04-01
LOG_user_0921_68,user_0921,User Management,29,2025-07-12
LOG_user_0921_69,user_0921,Dashboard,30,2025-05-15
LOG_user_0921_70,user_0921,User Management,49,2025-08-21
LOG_user_0921_71,user_0921,User Management,28,2025-10-30
LOG_user_0921_73,user_0921,Dashboard,11,2025-04-02
LOG_user_0921_74,user_0921,Dashboard,14,2025-03-08
LOG_user_0921_76,user_0921,Export Reports,10,2025-09-16
LOG_user_0921_77,user_0921,Export Reports,35,2025-09-07
LOG_user_0921_78,user_0921,User Management,3,2025-07-02
LOG_user_0921_79,user_0921,Export Reports,24,2025-06-04
LOG_user_0921_82,user_0921,Export Reports,52,2025-05-12
LOG_user_0921_83,user_0921,Export Reports,20,2025-11-22
LOG_user_0921_84,user_0921,Export Reports,50,2025-10-20
LOG_user_0921_86,user_0921,User Management,34,2025-07-28
LOG_user_0921_87,user_0921,Export Reports,19,2025-04-16
LOG_user_0921_88,user_0921,User Management,21,2025-06-22
LOG_user_0921_89,user_0921,Dashboard,31,2025-05-14
LOG_user_0921_90,user_0921,Export Reports,10,2025-07-01
LOG_user_0921_91,user_0921,User Management,57,2025-05-28
LOG_user_0921_92,user_0921,API Integrations,58,2025-07-31
LOG_user_0921_93,user_0921,Export Reports,10,2025-09-28
LOG_user_0921_94,user_0921,Dashboard,45,2025-08-31
LOG_user_0921_95,user_0921,User Management,14,2025-09-15
LOG_user_0921_97,user_0921,API Integrations,45,2025-09-16
LOG_user_0921_98,user_0921,Export Reports,59,2025-07-12
LOG_user_0921_99,user_0921,User Management,39,2025-08-18
LOG_user_0921_100,user_0921,User Management,55,2025-05-20
LOG_user_0921_101,user_0921,Dashboard,31,2025-05-03
LOG_user_0921_102,user_0921,Dashboard,46,2025-04-01
LOG_user_0921_103,user_0921,User Management,18,2025-11-26
LOG_user_0921_104,user_0921,API Integrations,10,2025-12-05
LOG_user_0921_105,user_0921,User Management,54,2025-07-08
LOG_user_0921_107,user_0921,Export Reports,32,2025-12-08
LOG_user_0921_108,user_0921,Export Reports,37,2025-12-25
LOG_user_0921_110,user_0921,API Integrations,1,2025-12-04
LOG_user_0921_111,user_0921,API Integrations,25,2025-03-25
LOG_user_0921_112,user_0921,User Management,41,2025-10-17
LOG_user_0921_113,user_0921,Dashboard,31,2025-06-18
LOG_user_0921_114,user_0921,Dashboard,1,2025-07-02
LOG_user_0921_115,user_0921,Dashboard,33,2025-06-03
LOG_user_0921_116,user_0921,Export Reports,37,2025-06-05
LOG_user_0921_117,user_0921,Export Reports,46,2025-08-01
LOG_user_0921_118,user_0921,Export Reports,11,2025-07-24
LOG_user_0921_121,user_0921,User Management,29,2025-07-11
LOG_user_0922_0,user_0922,Dashboard,11,2025-11-12
